,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Dqua|LOC106740766,1046.79472627,-1.07679750546,0.294820349315,-3.65238528468,0.000259815672682,0.0127232022625
Dqua|LOC106742157,1543.01752524,-0.499443521625,0.136784002942,-3.65132991347,0.000260885850808,0.0127232022625
Dqua|LOC106749929,1564.58925111,-0.696634575342,0.191298916531,-3.64160230478,0.000270946412179,0.0131506239481
Dqua|LOC106751312,104.982497599,1.37242524992,0.377328993031,3.63721122751,0.000275605909387,0.0133130778325
Dqua|LOC106741645,664.017625733,1.07674830153,0.296270849747,3.63433764223,0.000278695691999,0.0133985265386
Dqua|LOC106742345,70.2118017006,1.14125522914,0.314247076557,3.63171311456,0.000281546013149,0.0134717111197
Dqua|LOC106747985,116.721788824,1.22976289468,0.338790591378,3.62986141284,0.000283573430324,0.0135050182029
Dqua|LOC106745163,235.830478006,1.27415473382,0.351445045705,3.62547359647,0.000288432366946,0.0135758471786
Dqua|LOC106750096,479.393605347,1.3618274564,0.375687118988,3.62489792055,0.00028907561027,0.0135758471786
Dqua|LOC106752188,486.34750625,0.847717352072,0.233797862338,3.62585587223,0.000288005964396,0.0135758471786
Dqua|LOC106744817,3693.56093862,1.18167078309,0.326322499007,3.62117471729,0.000293268370301,0.0137092827112
Dqua|LOC106741188,205983.320823,1.3668719676,0.377802812599,3.61795074578,0.000296944887795,0.0138174722101
Dqua|LOC106747434,22.9300110616,1.32650490259,0.366793911449,3.61648560999,0.000298629910879,0.0138324283834
Dqua|LOC106745529,1841.99048767,0.749575195416,0.207727546588,3.60845351388,0.000308027692629,0.014202876882
Dqua|LOC106744436,2185.53517967,-0.643802753873,0.178562972976,-3.60546614533,0.000311593112075,0.0142378402202
Dqua|LOC106746942,13738.7045252,-1.37537335537,0.381459007665,-3.60556004114,0.000311480461886,0.0142378402202
Dqua|LOC106742674,2240.52517179,-0.82632240584,0.229290419227,-3.60382439277,0.000313568956416,0.0142638721699
Dqua|LOC106752217,32250.4856556,-0.879657426654,0.244245567372,-3.60152872422,0.000316351461061,0.0143262018795
Dqua|LOC106742233,28062.1730888,0.737245160315,0.205068755787,3.59511207588,0.000324251956638,0.0146187193251
Dqua|LOC106741910,539.789206571,-0.680875149674,0.189456334601,-3.59383681263,0.000325843961427,0.0146254917908
Dqua|LOC106741848,127.70460848,-1.08103429652,0.300960608186,-3.59194614551,0.00032821768737,0.0146451548783
Dqua|LOC106744684,84295.2389789,0.524879948266,0.146157599633,3.59119162866,0.00032916949056,0.0146451548783
Dqua|LOC106745162,371.998550877,1.2588047066,0.3509831239,3.58651063509,0.000335132402472,0.0148453410073
Dqua|LOC106747398,2989.27905345,-0.874521647995,0.243923788395,-3.58522493337,0.000336787807187,0.0148538065918
Dqua|LOC106745850,965.671746608,-0.813857575895,0.227346753336,-3.57980733815,0.000343847626783,0.0150842719481
Dqua|LOC106749181,952.765821777,-0.505756678271,0.141315358855,-3.57892222309,0.000345014118329,0.0150842719481
Dqua|LOC106751394,1463.53058177,-0.679229141505,0.18984450995,-3.57781819281,0.00034647430638,0.0150842719481
Dqua|LOC106749488,130.526595224,1.32304835415,0.370535891189,3.57063481732,0.000356117102145,0.0154378285648
Dqua|LOC106740945,43.0397730545,1.12486184147,0.315762058443,3.56237176505,0.000367519440459,0.0158643285277
Dqua|LOC106742910,293.849124656,0.713886940679,0.200557843569,3.55950646444,0.000371552387976,0.0159704551849
Dqua|LOC106744514,4124.59521057,-0.556226533362,0.156681703352,-3.55004139898,0.000385170575397,0.0164859507039
