,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Aech|LOC105144399,2050.52165217,0.324919713243,0.149324579136,-2.1759292082,0.0295605543823,0.109544909572
Aech|LOC105146701,234411.699557,0.904637398952,0.416223182171,-2.17344308943,0.0297469847357,0.110197409865
Aech|LOC105149266,51.5760231666,0.636062971794,0.292749523317,-2.17272077709,0.0298013390418,0.110360351921
Aech|LOC105145182,32.6307645839,-0.844613547806,0.388857467044,2.17203890728,0.0298527283619,0.110473778844
Aech|LOC105151362,3597.90064952,-0.452477306612,0.208318605664,2.17204461968,0.0298522975288,0.110473778844
Aech|LOC105143300,482.68325782,-0.668152147623,0.307691290264,2.17150166015,0.0298932717942,0.110585363818
Aech|LOC105151951,1560.29688359,0.307725271291,0.141823533959,-2.16977579602,0.0300238348128,0.111029768559
Aech|LOC105145787,2359.33070329,0.635677508666,0.293012072677,-2.16945842149,0.0300478977321,0.111080158237
Aech|LOC105144355,258.986002667,0.550281637564,0.253796502194,-2.16820024235,0.0301434543936,0.111356051757
Aech|LOC105145739,1613.96648881,0.478133626058,0.220509574255,-2.16831231784,0.0301349318603,0.111356051757
Aech|LOC105143537,3754.61040466,0.362782838088,0.167334178129,-2.16801398342,0.0301576226249,0.11136973546
Aech|LOC105147552,3668.93981555,0.468881514233,0.216328754933,-2.16744886447,0.030200644778,0.111489927982
Aech|LOC105145195,5196.80880602,-0.256620468405,0.118417050525,2.1670905268,0.0302279521156,0.111531816628
Aech|LOC105147902,804.984954301,-0.463562639512,0.213916612146,2.16702496763,0.0302329503873,0.111531816628
Aech|LOC105146295,1694.79160067,0.389717494021,0.179947839398,-2.16572477516,0.0303322246596,0.111705896611
Aech|LOC105146743,1687.66476596,-0.636839706661,0.294054545743,2.16571964582,0.0303326168568,0.111705896611
Aech|LOC105148937,486.244849777,-0.62314290914,0.287729226212,2.16572684445,0.0303320664401,0.111705896611
Aech|LOC105154216,9.55997594772,1.10406609638,0.509784725789,-2.16574965967,0.0303303220144,0.111705896611
Aech|LOC105154878,7.55940412886,1.12349424526,0.518636153077,-2.16624745227,0.0302922828091,0.111705896611
Aech|LOC105152422,2538.43638443,-0.647045755557,0.298815406862,2.16536945786,0.0303594030646,0.111758658906
Aech|LOC105152740,435.303027541,0.542158058197,0.250389606626,-2.16525783759,0.0303679452744,0.111758658906
Aech|LOC105146552,242.493882812,0.409582574152,0.189250344228,-2.164236878,0.0304461743569,0.112007823602
Aech|LOC105150420,103.284610946,-0.571609796133,0.264184136038,2.16367948774,0.03048895633,0.112126455501
Aech|LOC105144700,71.6138830349,-0.633375972442,0.292784312896,2.16328520533,0.0305192502846,0.112186610856
Aech|LOC105151295,140.481184764,-0.524383277794,0.242411776037,2.16319226057,0.030526395287,0.112186610856
Aech|LOC105145647,1611.1692061,-0.672895003395,0.311150768412,2.16260113009,0.0305718712734,0.11230819239
Aech|LOC105151938,3228.73134156,0.887923861528,0.410602912107,-2.16248797889,0.0305805826877,0.11230819239
Aech|LOC105144160,404.57458495,-0.333115346535,0.154105127453,2.1616110511,0.0306481689238,0.11247877995
Aech|LOC105149387,143.243299091,-0.754037112645,0.348824211594,2.16165359967,0.0306448866788,0.11247877995
Aech|LOC105150121,3356.69583301,0.559580776538,0.258972889529,-2.16076971437,0.0307131326329,0.112678342162
Aech|LOC105149975,2997.48892983,-0.429953251327,0.198995126925,2.16062201105,0.030724549719,0.112681386168
Aech|LOC105146543,2450.51516098,-0.414447586172,0.191907409126,2.15962264334,0.0308018940559,0.11292613105
Aech|LOC105149844,2476.57172829,0.367054217754,0.169986109214,-2.15931889642,0.0308254351247,0.112973521361
Aech|LOC105152646,1719.12724724,-0.344257057867,0.159467304189,2.15879398989,0.0308661529734,0.113083809327
Aech|LOC105144845,5625.39824112,-0.359041305509,0.166442674584,2.15714693606,0.0309942174951,0.113513921817
Aech|LOC105151756,133.747415947,0.454301050398,0.210648148382,-2.15668190719,0.0310304576685,0.113607554512
Aech|LOC105148995,105.145506204,-0.551225391774,0.255667853559,2.15602151034,0.0310819855635,0.113757074399
Aech|LOC105148566,2544.6423063,0.541152994701,0.251013951673,-2.15586819415,0.0310939586567,0.113761774487
Aech|LOC105145639,5376.75656242,0.644534784029,0.299017245525,-2.15551040508,0.0311219152792,0.113802147025
Aech|LOC105148188,550.218565235,0.386193164478,0.179179500137,-2.15534234766,0.0311350542536,0.113802147025
Aech|LOC105152388,2984.96463436,0.464292523224,0.215417323763,-2.15531655074,0.0311370715152,0.113802147025
Aech|LOC105148801,612.553213018,-0.60876672162,0.282586648061,2.15426569442,0.031219341561,0.114063663657
Aech|LOC105147099,5041.37137167,0.508673011448,0.236171142354,-2.15383220142,0.031253333415,0.114148671083
Aech|LOC105151068,546.005945589,-0.570662899166,0.265179120757,2.15199031333,0.0313981172996,0.114638134621
Aech|LOC105154100,759.309543992,-0.317622469737,0.147612461232,2.15173209014,0.0314184611694,0.114673073466
Aech|LOC105145644,260.891501781,-0.54317771793,0.252469583646,2.15145804927,0.0314400635875,0.114712580309
Aech|LOC105148137,1908.3349985,-0.743280197259,0.345526042501,2.15115535685,0.0314639393909,0.114722416205
Aech|LOC105153548,493.381812316,-0.555756001411,0.258352907058,2.15115056277,0.0314643176644,0.114722416205
Aech|LOC105153666,280.648323956,0.657804174363,0.305831302193,-2.15087262045,0.0314862551499,0.114763086836
Aech|LOC105147577,749.139543615,0.570177445648,0.265182934197,-2.15012873047,0.0315450336003,0.114937963919
Aech|LOC105153178,33.2337014952,0.96033087039,0.44669607265,-2.1498529519,0.0315668481376,0.114978085123
Aech|LOC105147514,1174.94497977,0.314456696235,0.14631867054,-2.14912215286,0.0316247181238,0.115148561668
Aech|LOC105152794,487.506202033,-0.525594794156,0.244577729683,2.14898876867,0.0316352902674,0.115148561668
Aech|LOC105150987,2332.60479011,0.560641315117,0.260991982861,-2.1481169995,0.0317044620966,0.115360885502
Aech|LOC105147728,1237.3707513,-0.371863216278,0.173145185149,2.14769596948,0.0317379157731,0.115443143395
Aech|LOC105144927,44.9612181152,-0.735162579413,0.34235187686,2.14738878068,0.0317623430904,0.115492523919
Aech|LOC105143688,83.3507037411,-0.602386995664,0.280548426692,2.14717652409,0.0317792309183,0.115514465391
Aech|LOC105148346,1248.66319811,-0.398089143371,0.18544635488,2.14665391309,0.0318208443759,0.115626236495
Aech|LOC105149367,199.110292261,0.594220904052,0.27687488387,-2.14617120826,0.0318593217583,0.115726539752
Aech|LOC105144808,78.884001323,-0.490299755346,0.228524365569,2.14550319012,0.0319126366347,0.115880652236
Aech|LOC105147904,1021.68989277,-0.493657105743,0.230189458281,2.14456869323,0.031987347645,0.116072738147
Aech|LOC105148505,25.4283368889,0.741975016115,0.345978187741,-2.14457165915,0.031987110289,0.116072738147
Aech|LOC105150525,2308.21757184,-0.414893773405,0.193484185806,2.14432911753,0.0320065253339,0.116102743397
Aech|LOC105150391,11193.3062743,0.713974116147,0.333171881009,-2.14296030621,0.03211628582,0.116421536097
Aech|LOC105152262,254.135787159,-0.63371038088,0.295716386006,2.14296674404,0.0321157688374,0.116421536097
Aech|LOC105148288,495.57890195,0.429349818799,0.200401043593,-2.14245300874,0.0321570461924,0.116529602528
Aech|LOC105143473,14633.6340449,0.534823483818,0.249708349235,-2.14179255702,0.0322101786356,0.116682413621
Aech|LOC105152132,12.5253435882,1.13296746554,0.529106515175,-2.14128428406,0.0322511197133,0.116790972136
Aech|LOC105142992,2409.56369001,0.310569939281,0.145089529859,-2.14053997957,0.0323111534431,0.116889057136
Aech|LOC105150178,59.8165968245,-0.674486393164,0.31509618626,2.14057301413,0.032308486929,0.116889057136
Aech|LOC105153628,174.635231653,0.508082494823,0.237353998201,-2.14061064349,0.032305449758,0.116889057136
Aech|LOC105147682,152.143496058,0.85395214402,0.399035413857,-2.14004099477,0.032351453893,0.116995081136
Aech|LOC105152713,7.98863648405,1.03135734686,0.48203261895,-2.1396007372,0.0323870469979,0.117084015353
Aech|LOC105153799,27.3394577899,1.04354217991,0.487834838711,-2.13913008482,0.0324251345035,0.117181903742
Aech|LOC105146318,2751.19733856,0.439490735072,0.205557867116,-2.13803899232,0.0325135786884,0.117461649009
Aech|LOC105145980,73.6747789605,-0.704657455263,0.329612002161,2.13783918863,0.0325297971827,0.117480363561
Aech|LOC105148634,61.0575382597,-0.841194570314,0.393510488117,2.13766747194,0.0325437413316,0.117490854475
Aech|LOC105153634,1013.76973934,0.592332634829,0.27711540443,-2.13749443503,0.0325577978663,0.117501743876
Aech|LOC105145813,37621.7110828,0.42173585234,0.197400853614,-2.13644391409,0.0326432478859,0.117770199068
Aech|LOC105143309,232.770286561,-0.444104307933,0.207923402944,2.13590342234,0.0326872865991,0.117889119375
Aech|LOC105150139,139.243759035,-0.726203914922,0.340231437369,2.13444095742,0.0328067019093,0.118239664213
Aech|LOC105152138,649.990173703,0.471537557758,0.220914929901,-2.13447573675,0.0328038577265,0.118239664213
Aech|LOC105148919,1880.01216475,-0.627515962476,0.294102192631,2.13366638603,0.0328700995104,0.118428053178
Aech|LOC105148006,762.959198935,-0.532057639107,0.249450524847,2.1329184993,0.0329314125133,0.118608806558
Aech|LOC105146516,87.3013545674,-0.72847005956,0.341616847222,2.13241842574,0.0329724639778,0.118676338896
Aech|LOC105149163,381.820906753,-0.472211757346,0.221434970239,2.13250760183,0.032965140229,0.118676338896
Aech|LOC105149101,2256.48144192,0.520976110558,0.244356356231,-2.13203420853,0.0330040344474,0.118709678481
Aech|LOC105152821,127.964882435,-0.376828300589,0.176745237479,2.1320421753,0.0330033795692,0.118709678481
Aech|LOC105145668,885.825195086,0.453697163436,0.212912973015,-2.13090427047,0.0330970295075,0.118963757193
Aech|LOC105150308,210.247639966,0.710937148991,0.333630896461,-2.13090920695,0.0330966227433,0.118963757193
Aech|LOC105153879,356.554140254,0.412520014672,0.193689139261,-2.12980457369,0.0331877509378,0.119249572326
Aech|LOC105149077,404.279736845,-0.683807064695,0.321142351748,2.1292958122,0.0332297940683,0.11932007364
Aech|LOC105150722,952.203988245,-0.387816870996,0.182130828232,2.12933128763,0.0332268609654,0.11932007364
Aech|LOC105150458,101671.083045,1.12559286404,0.528956833304,-2.12794843202,0.0333413593851,0.119680299472
Aech|LOC105149645,1232.05300869,0.440201880906,0.2068958024,-2.12765013016,0.0333661025602,0.119728735518
Aech|LOC105148019,782.920224533,-0.427778895634,0.201183331396,2.12631380873,0.0334771390269,0.120086683742
Aech|LOC105143762,845.315548054,-0.643334620885,0.302642255322,2.12572636362,0.0335260504419,0.120221615517
Aech|LOC105146896,1165.84405202,-0.419049924041,0.197190237164,2.12510482298,0.0335778672352,0.120366871332
Aech|LOC105151874,1902.80900188,0.25594368029,0.120446069802,-2.12496497985,0.033589535156,0.12036815578
Aech|LOC105146001,4822.19481189,-0.821841511491,0.386792495993,2.12476074382,0.0336065819794,0.120388708181
Aech|LOC105145697,13.7653392137,0.954690813199,0.449427510754,-2.12423759195,0.0336502812821,0.120464158656
Aech|LOC105151410,11989.1191619,0.523978621812,0.246654485853,-2.12434255959,0.0336415093538,0.120464158656
Aech|LOC105146870,704.377192147,-0.431736765303,0.203265156611,2.124007737,0.0336694966156,0.120492418453
Aech|LOC105149440,240.489226968,0.453016878494,0.213374294551,-2.1231089689,0.0337447216263,0.120721032695
Aech|LOC105146982,11.229675275,-0.908104045013,0.427755713985,2.12295012158,0.0337580317499,0.120728068519
Aech|LOC105151115,1329.5754109,-0.85823000888,0.404369559995,2.12239024345,0.033804980824,0.120855361408
Aech|LOC105150236,297.349842288,-0.312490593569,0.147319380825,2.12117775556,0.0339068464775,0.121127023488
Aech|LOC105151878,83.2756221196,0.651409319531,0.307112163537,-2.1210795171,0.0339151113401,0.121127023488
Aech|LOC105154525,23270.0370358,0.576045416715,0.271546751952,-2.12134894848,0.0338924480268,0.121127023488
Aech|LOC105150225,92.0542929954,-0.473640838207,0.223334705218,2.12076684519,0.0339414280874,0.121180348586
Aech|LOC105155015,6088.28827683,-0.247242466485,0.116604549492,2.12035008551,0.0339765327633,0.12126500275
Aech|LOC105143166,3277.60004094,0.381921278771,0.180138198073,-2.12015709525,0.0339927993109,0.121282387887
Aech|LOC105151714,230.583137039,0.417809990299,0.197082160776,-2.11997873706,0.0340078384864,0.121295383717
Aech|LOC105152628,1494.70512237,0.312900077636,0.147638616172,-2.11936474176,0.0340596541164,0.121439497072
Aech|LOC105144740,1110.12492913,0.502698478438,0.237264159198,-2.11872909983,0.0341133676065,0.121590278445
Aech|LOC105146021,831.166966062,0.418711498027,0.197675841015,-2.11817233647,0.0341604751082,0.121717421017
Aech|LOC105143290,2293.56797602,0.393761411885,0.18591835295,-2.1179265287,0.0341812904809,0.121750828175
Aech|LOC105143816,7551.10378932,-0.472431593888,0.223086508693,2.11770580237,0.0341999911557,0.121776683128
Aech|LOC105152035,14513.4847526,-0.444415603042,0.210123654662,2.11501938588,0.0344282950935,0.122548407432
Aech|LOC105154253,3752.70845923,-0.288034967934,0.136194153415,2.11488496908,0.0344397525726,0.122548407432
Aech|LOC105148877,575.536044096,0.414809234399,0.196239681219,-2.11378877005,0.034533312547,0.12279921331
Aech|LOC105150204,334.13995523,0.408274231511,0.193142775261,-2.11384676936,0.034528356904,0.12279921331
Aech|LOC105150102,449.873074987,-0.347825191344,0.164614000992,2.11297452979,0.0346029479585,0.123005736514
Aech|LOC105144194,3730.46025093,-0.295909961747,0.140073773251,2.11252938276,0.0346410684854,0.123100130848
Aech|LOC105146010,386.090465821,-0.631503498584,0.299347470892,2.10960024717,0.0348928030445,0.1239082598
Aech|LOC105146560,21.8092337345,-0.820287431956,0.388858154181,2.10947725575,0.0349034072048,0.1239082598
Aech|LOC105147253,1169.20877801,0.400541366373,0.189868895314,-2.10956810862,0.034895573723,0.1239082598
Aech|LOC105147313,14.6787860335,-1.0461104393,0.49599589214,2.10911109524,0.0349349933788,0.123979037856
Aech|LOC105147065,2791.33913653,0.482785737561,0.2289288245,-2.10889012607,0.0349540666901,0.124005377261
Aech|LOC105148776,228.541392552,-0.413413455154,0.196056141089,2.10864833337,0.0349749476048,0.124038109749
Aech|LOC105154508,794.561264785,0.378616377228,0.179607012083,-2.1080267014,0.0350286798556,0.124187288376
Aech|LOC105145222,3242.66573415,-0.285954873178,0.135696007214,2.10731972922,0.0350898743266,0.124362814671
Aech|LOC105145387,111.633510425,-0.571833965887,0.271391665132,2.10704321229,0.0351138340405,0.124368025596
Aech|LOC105148741,1444.64220777,-0.391602207749,0.185854801428,2.10703304268,0.0351147154858,0.124368025596
Aech|LOC105152406,95.4436378805,0.565545747564,0.268437166045,-2.10680866549,0.0351341680603,0.124395525837
Aech|LOC105145745,394.144864728,0.397448253856,0.18867460639,-2.10652753681,0.0351585537365,0.124440468047
Aech|LOC105144807,92.8448441557,-0.731723326671,0.347383219787,2.10638650629,0.0351707924525,0.12444240162
Aech|LOC105146250,4234.30796443,-0.430227647741,0.204301291287,2.10584889127,0.0352174803758,0.124566182665
Aech|LOC105148728,369.857922287,0.39706544442,0.188645111489,-2.10482763791,0.0353063144351,0.12483890516
Aech|LOC105147907,1353.06701711,-0.38843633286,0.184572027582,2.10452438513,0.0353327297728,0.12489081467
Aech|LOC105148161,201.515841949,-0.467525091813,0.222178542224,2.10427652973,0.0353543321535,0.124925682972
Aech|LOC105154271,2140.21225278,-0.222141391054,0.105578208398,2.10404584833,0.0353744478221,0.124955276525
Aech|LOC105145040,178.266528874,-0.735142997214,0.349420056945,2.1038946752,0.0353876355803,0.124960386689
Aech|LOC105151282,1815.20051138,0.503736736732,0.239584109434,-2.10254652498,0.0355054286197,0.125334751841
Aech|LOC105152316,120.806632564,-0.707047702062,0.336339684847,2.10218339945,0.035537213415,0.125405358878
Aech|LOC105154924,33.9981633127,0.80408178594,0.382535686859,-2.10197849132,0.0355551599713,0.125427102278
Aech|LOC105148339,6577.30475263,0.572651898959,0.272678028855,-2.1001028259,0.0357197967963,0.125924411164
Aech|LOC105148669,3567.19432886,-0.329575863488,0.156924133788,2.10022420092,0.0357091234428,0.125924411164
Aech|LOC105152593,953.606356617,0.627453932496,0.298796431325,-2.09993783967,0.0357343095526,0.125933859791
Aech|LOC105143421,16587.7073921,0.538439747694,0.256451954219,-2.0995735803,0.0357663688682,0.125935556407
Aech|LOC105147210,126.36709296,0.598534988306,0.285062288862,-2.09966386888,0.0357584200738,0.125935556407
Aech|LOC105152233,205.362932513,-0.415786744095,0.198038099365,2.09952905743,0.0357702891119,0.125935556407
Aech|LOC105153332,4402.63262581,1.07463947862,0.511968051092,-2.09903621199,0.0358137086925,0.126046726724
Aech|LOC105147720,120.753476946,-0.586959404154,0.279659067561,2.09883916611,0.0358310809674,0.126066180078
Aech|LOC105152252,1089.84447571,0.900655813601,0.429238107681,-2.09826620117,0.0358816364572,0.12620233206
Aech|LOC105146979,403.791426684,0.697900574875,0.332662836445,-2.09792167449,0.0359120650008,0.126267627289
Aech|LOC105145756,131.219194955,0.667251118132,0.318214746504,-2.09685794094,0.0360061526718,0.126548779226
Aech|LOC105149227,457.123289427,-0.520350341123,0.248170078756,2.09674890596,0.0360158087263,0.126548779226
Aech|LOC105152477,194.51037044,-0.655155068823,0.312520407844,2.09635931727,0.036050328442,0.126628265877
Aech|LOC105149671,107.14048858,0.674161744106,0.321657607285,-2.09589864762,0.0360911827193,0.126729943148
Aech|LOC105149475,14448.220547,-0.408651971244,0.195006505818,2.09558121936,0.0361193566633,0.126787042535
Aech|LOC105150303,2031.82278079,0.61808046416,0.294982299675,-2.09531373523,0.0361431122757,0.126828600049
Aech|LOC105154307,679.332362089,0.564274678758,0.269334309974,-2.09507165579,0.0361646231451,0.126862255812
Aech|LOC105148034,28.7378319267,-0.77600041228,0.370512702149,2.09439624547,0.036224696953,0.127031120155
Aech|LOC105143404,9195.89141511,0.605944564363,0.289354831667,-2.09412284866,0.0362490381781,0.127074609134
Aech|LOC105149508,207.563277611,-0.797618952337,0.380963550597,2.09368836228,0.0362877503056,0.127168431512
Aech|LOC105148744,144.3202967,-0.815604491341,0.389639636451,2.09322772901,0.0363288305607,0.127270488367
Aech|LOC105145426,2764.33057007,0.312668163976,0.149469740053,-2.09184925233,0.0364520029063,0.127634470491
Aech|LOC105151954,1245.39596373,0.352815238629,0.168676932817,-2.09166264016,0.0364687047603,0.127634470491
Aech|LOC105154673,1834.3953032,0.320667070201,0.15329785591,-2.09179096666,0.0364572187944,0.127634470491
Aech|LOC105147234,5759.13167922,-0.335336460219,0.160340292375,2.09140481941,0.0364917905332,0.127673282921
Aech|LOC105146825,33915.4023809,0.528134722757,0.252573648331,-2.09101276498,0.0365269197175,0.127754192098
Aech|LOC105151586,1561.68377902,-0.355200670037,0.169926855478,2.09031508903,0.0365895047175,0.127860133911
Aech|LOC105152625,803.782670336,0.456355150878,0.21832319124,-2.09027336164,0.0365932507651,0.127860133911
Aech|LOC105152796,318.985236345,-0.7811534124,0.373701156088,2.0903157501,0.0365894453731,0.127860133911
Aech|LOC105153370,2806.77759626,0.668562423901,0.319878283581,-2.09005255504,0.0366130789668,0.127887430077
Aech|LOC105145525,3725.45243805,-0.519506885471,0.248598109167,2.08974592451,0.0366406292499,0.127941672279
Aech|LOC105151859,446.18392397,0.610822473548,0.2923596402,-2.08928453028,0.0366821180934,0.128044533574
Aech|LOC105145675,11.2499653005,-0.955515511328,0.457465250559,2.08871714335,0.0367331927257,0.128180777108
Aech|LOC105150372,1335.01419352,-0.320446710897,0.153442045737,2.0883891984,0.0367627410565,0.128241839746
Aech|LOC105146462,437.03960234,0.524260965639,0.251168033962,-2.08729175194,0.0368617699093,0.128526809318
Aech|LOC105147737,347.691195558,-0.40306733297,0.19311239044,2.08721632025,0.036868584877,0.128526809318
Aech|LOC105143875,292.019743753,-0.413225011861,0.198005372791,2.08693837968,0.03689370502,0.128572266709
Aech|LOC105152766,145.811884974,-0.660139344587,0.316349252201,2.08674223186,0.0369114415435,0.128591971309
Aech|LOC105149245,656.218148248,-0.414967063581,0.198973102728,2.08554351262,0.037019992724,0.12892793932
Aech|LOC105144484,27.0986834106,-0.679984010096,0.326116527117,2.08509521461,0.0370606585661,0.129027343513
Aech|LOC105151727,1031.88157821,-0.606869001142,0.29126721691,2.08354722368,0.0372013718967,0.129474885905
Aech|LOC105152633,5606.35334797,-0.338837511472,0.162659816999,2.08310520523,0.0372416350291,0.129572645183
Aech|LOC105149037,18.4538547097,0.811702110365,0.38971655914,-2.08280118288,0.037269349727,0.129626695799
Aech|LOC105145737,3256.14026628,0.55107642516,0.264611847124,-2.08258409874,0.0372891498737,0.129653192455
Aech|LOC105144049,99.8445733044,-0.594069337711,0.285419206882,2.08139229381,0.0373980134609,0.129989241432
Aech|LOC105154976,64.8338735637,0.650735290817,0.312696169199,-2.08104657145,0.0374296435084,0.130056707757
Aech|LOC105148139,2409.01451828,0.512425447624,0.246285343036,-2.08061690277,0.037468985511,0.130132388727
Aech|LOC105154782,58.7592835913,-0.655842536908,0.315226821923,2.08054166491,0.037475878178,0.130132388727
Aech|LOC105152478,264.687499812,-0.569238110889,0.273846550007,2.07867548769,0.0376471874558,0.130684610597
Aech|LOC105147292,225.705505138,-0.721092478316,0.3469763642,2.07821786357,0.0376892975104,0.130704173049
Aech|LOC105148054,3667.42844059,-0.538255336822,0.258998616168,2.07821703755,0.0376893735558,0.130704173049
Aech|LOC105151477,879.794824442,-0.418472254202,0.201361496226,2.07821386931,0.0376896652343,0.130704173049
Aech|LOC105150727,379.564691254,-0.532466034336,0.256307104588,2.07745327696,0.0377597433161,0.130904543359
Aech|LOC105153040,5087.53383223,0.462926449518,0.222912816367,-2.07671526951,0.0378278464416,0.131097938677
Aech|LOC105152914,203.866630874,-0.436732724425,0.210335892085,2.07635853346,0.037860803388,0.13114819273
Aech|LOC105154148,1752.35225401,-0.822952839803,0.396357067416,2.07629157509,0.0378669920379,0.13114819273
Aech|LOC105152915,17.3163134769,0.898196021502,0.432665487334,-2.07595948324,0.0378976984542,0.131169172243
Aech|LOC105152926,418.326541051,0.802389833328,0.386506331173,-2.0760069593,0.0378933073487,0.131169172243
Aech|LOC105149025,2210.94843521,0.569953038056,0.274637025553,-2.07529569951,0.0379591377824,0.131339110344
Aech|LOC105150730,3905.39990038,-0.432049926878,0.208206167877,2.07510628183,0.03797668567,0.131357122387
Aech|LOC105144545,2783.89796329,-0.493813910018,0.238231722102,2.07283020775,0.038188084082,0.131874035978
Aech|LOC105147519,1794.29783607,0.448052255982,0.216140141261,-2.07297105187,0.0381749737073,0.131874035978
Aech|LOC105150137,13.0621772001,-0.984355523223,0.474785381856,2.07326417544,0.0381477007786,0.131874035978
Aech|LOC105152883,1248.30239694,-0.343037660821,0.165480657385,2.07297738746,0.038174384054,0.131874035978
Aech|LOC105153614,459.169904629,0.456308990082,0.220129113772,-2.072915219,0.0381801704131,0.131874035978
Aech|LOC105145316,2881.86795496,0.246339910813,0.11889212769,-2.07196149651,0.0382690321042,0.132110706677
Aech|LOC105147870,719.769675619,0.607245680219,0.293167628113,-2.0713258286,0.038328357131,0.132272602122
Aech|LOC105146747,2750.71301191,0.655709499448,0.316610327189,-2.07103004274,0.0383559886023,0.132325052413
Aech|LOC105146257,261.363395586,-0.66817173653,0.322672141986,2.0707450368,0.0383826290613,0.132331169776
Aech|LOC105152227,868.60453926,-0.505911743807,0.244298217548,2.07087775295,0.038370221682,0.132331169776
Aech|LOC105154039,48.4457752888,-0.579965931414,0.280190988911,2.06989501578,0.0384621767988,0.132562483054
Aech|LOC105148954,586.748737821,-0.476018435861,0.230016797396,2.06949423368,0.038499731878,0.132646020053
Aech|LOC105153061,2350.54704327,0.343633684361,0.166057117,-2.06937041043,0.038511340972,0.132646020053
Aech|LOC105145592,26.2589521524,0.699326923003,0.338345881939,-2.06689946689,0.0387436279953,0.133402922276
Aech|LOC105147413,56.9599931962,-0.551768960022,0.267027758605,2.06633558588,0.0387968035052,0.133522294324
Aech|LOC105150433,6.63316175945,1.0935137084,0.529222185604,-2.06626581074,0.038803387799,0.133522294324
Aech|LOC105154112,88.5076389642,0.784028567317,0.379495916865,-2.06597365736,0.0388309670088,0.133574008363
Aech|LOC105145803,136.041060045,-0.650981106375,0.315487957047,2.0634103199,0.0390736602878,0.134286142117
Aech|LOC105149564,694.388938246,-0.326579467646,0.158273466629,2.06338734219,0.0390758415989,0.134286142117
Aech|LOC105150006,94.3330227611,-0.671705458925,0.325502843163,2.06359321595,0.0390563013616,0.134286142117
Aech|LOC105148810,37.4521567729,-0.68044085881,0.329835458458,2.06297061568,0.0391154200599,0.134378765558
Aech|LOC105145827,1958.37448914,-0.584565674013,0.283416628838,2.06256660525,0.0391538233145,0.134467293171
Aech|LOC105144623,1095.95089087,0.759257074699,0.368185327256,-2.06216005498,0.0391925003099,0.134556703483
Aech|LOC105154354,1188.36011887,0.613686847761,0.297681987751,-2.06155183388,0.0392504237538,0.134712112226
Aech|LOC105144056,1108.50641279,0.381975074725,0.18531019816,-2.06127389921,0.0392769168249,0.13471615397
Aech|LOC105144918,2978.56276912,0.295856876315,0.14352359634,-2.06138143037,0.0392666650233,0.13471615397
Aech|LOC105146184,530.838646345,-0.394021686789,0.191273585693,2.05999006795,0.0393994903242,0.135049525127
Aech|LOC105152355,391.290798456,-0.455561327385,0.22114353392,2.06002553776,0.0393960994951,0.135049525127
Aech|LOC105146680,3876.68385778,0.353601902906,0.171719333049,-2.05918516353,0.0394765038984,0.135269939147
Aech|LOC105154210,69.0464097688,0.823102110429,0.399799168672,-2.05878894937,0.0395144607371,0.135356422795
Aech|LOC105147044,159.311356048,-0.492397746446,0.239188999425,2.05861368052,0.0395312611624,0.135370403009
Aech|LOC105147302,2598.77223854,0.54911184404,0.266821513085,-2.05797440278,0.0395925906355,0.13553680995
Aech|LOC105153978,272.143108639,-0.434354808298,0.21109904722,2.0575877249,0.0396297259802,0.135620313057
Aech|LOC105147403,801.031740132,-0.324605086752,0.157813177893,2.0568946845,0.0396963574061,0.135792989238
Aech|LOC105154716,365.032852179,-0.694706866022,0.337761418574,2.05679757314,0.0397057016357,0.135792989238
Aech|LOC105146808,259.462062703,-0.740433440143,0.360088237227,2.05625556071,0.0397578893372,0.13592779191
Aech|LOC105146953,264.755268292,-0.613663272113,0.29854358034,2.05552325531,0.0398284918489,0.136125445969
Aech|LOC105146536,276.073051736,0.475175062875,0.231202626569,-2.05523211361,0.0398565907383,0.136134048533
Aech|LOC105152099,104.859371467,-0.474867150192,0.231043090256,2.05531855407,0.0398482463757,0.136134048533
Aech|LOC105148051,45.578309157,0.689692857866,0.335733330876,-2.05428771718,0.0399478528429,0.136401988389
Aech|LOC105143457,4008.75876916,0.319555444804,0.155612754596,-2.0535299027,0.0400212126818,0.136608055849
Aech|LOC105143963,4564.32856314,-0.285010353814,0.13879928971,2.05339922423,0.0400338744895,0.136608055849
Aech|LOC105149581,4920.2358465,0.319786085199,0.155765523151,-2.05299657285,0.0400729098911,0.136697429478
Aech|LOC105144969,588.863840556,-0.620305766337,0.30235111481,2.05160733979,0.0402078383046,0.137113752988
Aech|LOC105151909,2133.1483118,-0.411070342805,0.200388282285,2.05136916249,0.0402310097789,0.137148826738
Aech|LOC105152212,742.812074619,0.309005835413,0.150672435161,-2.05084516675,0.0402820274442,0.137278776205
Aech|LOC105144553,980.938453026,-0.318418020422,0.155304137905,2.05028677739,0.0403364541404,0.137344903574
Aech|LOC105147708,753.225654208,-0.460131395072,0.224456049122,2.04998438167,0.0403659549357,0.137344903574
Aech|LOC105148266,296.527205721,-0.361045059785,0.176110543184,2.0501047425,0.040354210713,0.137344903574
Aech|LOC105150083,432.117168504,0.43446301045,0.211902326901,-2.05029844082,0.040335316659,0.137344903574
